id,transit_server_type
16021,transit_server_type_34
16021,transit_server_type_35
15156,transit_server_type_35
15156,transit_server_type_34
2763,transit_server_type_34
2763,transit_server_type_35
10136,transit_server_type_34
10136,transit_server_type_35
6212,transit_server_type_35
6212,transit_server_type_34
6212,transit_server_type_20
12478,transit_server_type_34
12478,transit_server_type_35
9898,transit_server_type_34
9898,transit_server_type_35
9406,transit_server_type_34
9406,transit_server_type_35
16763,transit_server_type_35
8466,transit_server_type_34
8466,transit_server_type_35
9727,transit_server_type_34
9727,transit_server_type_35
6427,transit_server_type_35
636,transit_server_type_34
636,transit_server_type_35
17830,transit_server_type_34
17830,transit_server_type_35
5783,transit_server_type_34
5783,transit_server_type_35
11301,transit_server_type_35
1059,transit_server_type_35
1059,transit_server_type_34
8316,transit_server_type_35
8316,transit_server_type_34
13219,transit_server_type_34
13219,transit_server_type_35
8750,transit_server_type_35
8750,transit_server_type_34
15676,transit_server_type_34
15676,transit_server_type_35
17019,transit_server_type_35
17019,transit_server_type_34
13987,transit_server_type_34
13987,transit_server_type_35
8062,transit_server_type_34
8062,transit_server_type_35
4285,transit_server_type_35
4285,transit_server_type_34
7944,transit_server_type_34
10567,transit_server_type_34
10567,transit_server_type_35
3336,transit_server_type_34
3336,transit_server_type_35
5526,transit_server_type_35
5526,transit_server_type_34
3279,transit_server_type_35
4608,transit_server_type_35
4184,transit_server_type_34
4184,transit_server_type_35
11294,transit_server_type_35
3201,transit_server_type_35
14132,transit_server_type_35
14345,transit_server_type_35
14345,transit_server_type_34
8897,transit_server_type_35
8897,transit_server_type_34
15400,transit_server_type_34
15657,transit_server_type_34
15657,transit_server_type_35
4103,transit_server_type_34
4103,transit_server_type_35
13733,transit_server_type_35
13733,transit_server_type_34
13346,transit_server_type_35
13346,transit_server_type_34
2992,transit_server_type_35
2992,transit_server_type_34
3064,transit_server_type_20
3064,transit_server_type_34
3064,transit_server_type_35
12216,transit_server_type_35
12216,transit_server_type_34
8804,transit_server_type_11
13299,transit_server_type_20
7297,transit_server_type_11
7313,transit_server_type_11
13382,transit_server_type_11
13382,transit_server_type_2
13382,transit_server_type_28
16525,transit_server_type_11
2847,transit_server_type_11
18408,transit_server_type_11
3306,transit_server_type_27
3306,transit_server_type_11
8247,transit_server_type_11
1621,transit_server_type_11
14811,transit_server_type_11
3916,transit_server_type_11
10610,transit_server_type_11
4741,transit_server_type_28
13137,transit_server_type_11
18388,transit_server_type_11
15584,transit_server_type_11
15183,transit_server_type_11
13282,transit_server_type_20
14297,transit_server_type_11
14605,transit_server_type_11
9891,transit_server_type_11
1992,transit_server_type_11
11345,transit_server_type_11
11281,transit_server_type_11
9421,transit_server_type_11
4148,transit_server_type_11
1924,transit_server_type_11
4922,transit_server_type_11
13823,transit_server_type_11
11808,transit_server_type_11
4418,transit_server_type_11
5561,transit_server_type_11
10477,transit_server_type_11
11173,transit_server_type_11
1413,transit_server_type_20
15021,transit_server_type_11
14464,transit_server_type_11
5322,transit_server_type_11
18131,transit_server_type_11
4161,transit_server_type_29
12690,transit_server_type_30
13079,transit_server_type_30
13079,transit_server_type_29
2185,transit_server_type_11
2185,transit_server_type_29
2048,transit_server_type_30
11776,transit_server_type_7
11776,transit_server_type_11
777,transit_server_type_30
777,transit_server_type_11
5427,transit_server_type_11
1803,transit_server_type_11
753,transit_server_type_11
9501,transit_server_type_11
9127,transit_server_type_11
9476,transit_server_type_11
14445,transit_server_type_11
1786,transit_server_type_11
18249,transit_server_type_11
12988,transit_server_type_11
482,transit_server_type_20
9789,transit_server_type_11
3420,transit_server_type_20
4544,transit_server_type_11
9529,transit_server_type_11
13473,transit_server_type_11
12633,transit_server_type_11
9781,transit_server_type_11
9782,transit_server_type_11
1918,transit_server_type_11
16548,transit_server_type_11
4557,transit_server_type_11
4290,transit_server_type_11
11061,transit_server_type_11
16193,transit_server_type_11
14460,transit_server_type_11
12561,transit_server_type_11
2869,transit_server_type_11
8122,transit_server_type_11
4084,transit_server_type_11
15811,transit_server_type_11
1637,transit_server_type_11
350,transit_server_type_11
15736,transit_server_type_11
14261,transit_server_type_11
16593,transit_server_type_11
17605,transit_server_type_11
14326,transit_server_type_11
14679,transit_server_type_11
14140,transit_server_type_11
12233,transit_server_type_11
12084,transit_server_type_11
17502,transit_server_type_11
14463,transit_server_type_11
812,transit_server_type_11
12487,transit_server_type_11
16240,transit_server_type_11
1598,transit_server_type_11
17515,transit_server_type_11
6823,transit_server_type_11
16724,transit_server_type_11
12811,transit_server_type_11
12811,transit_server_type_15
9853,transit_server_type_11
479,transit_server_type_11
34,transit_server_type_20
34,transit_server_type_15
34,transit_server_type_10
34,transit_server_type_11
17416,transit_server_type_11
17853,transit_server_type_11
11459,transit_server_type_11
11887,transit_server_type_11
16818,transit_server_type_11
5510,transit_server_type_11
17033,transit_server_type_11
7978,transit_server_type_20
7853,transit_server_type_11
17533,transit_server_type_54
17533,transit_server_type_11
3043,transit_server_type_11
1677,transit_server_type_20
1677,transit_server_type_54
810,transit_server_type_54
14310,transit_server_type_54
3308,transit_server_type_11
7076,transit_server_type_11
7076,transit_server_type_13
3640,transit_server_type_13
3640,transit_server_type_11
15800,transit_server_type_11
11130,transit_server_type_11
11130,transit_server_type_13
11687,transit_server_type_11
15539,transit_server_type_11
2580,transit_server_type_23
8392,transit_server_type_11
8616,transit_server_type_11
2407,transit_server_type_11
2407,transit_server_type_13
17448,transit_server_type_11
17448,transit_server_type_13
4249,transit_server_type_11
4249,transit_server_type_13
1294,transit_server_type_11
1294,transit_server_type_13
6818,transit_server_type_13
6818,transit_server_type_11
5681,transit_server_type_11
5681,transit_server_type_14
10981,transit_server_type_20
11271,transit_server_type_13
11271,transit_server_type_11
3594,transit_server_type_14
3594,transit_server_type_11
3242,transit_server_type_14
3242,transit_server_type_11
17567,transit_server_type_14
17567,transit_server_type_11
5736,transit_server_type_11
5736,transit_server_type_14
13353,transit_server_type_20
11198,transit_server_type_11
11198,transit_server_type_13
16865,transit_server_type_54
16865,transit_server_type_13
16865,transit_server_type_11
8840,transit_server_type_54
8840,transit_server_type_14
8840,transit_server_type_11
13974,transit_server_type_54
13974,transit_server_type_13
13974,transit_server_type_11
4339,transit_server_type_54
4339,transit_server_type_13
4339,transit_server_type_11
14540,transit_server_type_13
14540,transit_server_type_11
14540,transit_server_type_54
183,transit_server_type_13
183,transit_server_type_11
13862,transit_server_type_14
13862,transit_server_type_11
2590,transit_server_type_11
2590,transit_server_type_13
12015,transit_server_type_13
12015,transit_server_type_11
16141,transit_server_type_13
16141,transit_server_type_11
8599,transit_server_type_11
8599,transit_server_type_13
5484,transit_server_type_13
5484,transit_server_type_11
9610,transit_server_type_13
11215,transit_server_type_13
11215,transit_server_type_11
9944,transit_server_type_5
3861,transit_server_type_11
3861,transit_server_type_13
7452,transit_server_type_13
11994,transit_server_type_14
11994,transit_server_type_11
4651,transit_server_type_11
861,transit_server_type_11
861,transit_server_type_14
6321,transit_server_type_13
6321,transit_server_type_11
5379,transit_server_type_13
5379,transit_server_type_11
3693,transit_server_type_11
3693,transit_server_type_13
5190,transit_server_type_13
5190,transit_server_type_11
5190,transit_server_type_7
5340,transit_server_type_13
5340,transit_server_type_11
8566,transit_server_type_11
8566,transit_server_type_13
4146,transit_server_type_13
4146,transit_server_type_11
11291,transit_server_type_11
11291,transit_server_type_13
3842,transit_server_type_21
2353,transit_server_type_11
2353,transit_server_type_15
10530,transit_server_type_15
14233,transit_server_type_11
4747,transit_server_type_11
5043,transit_server_type_11
16588,transit_server_type_20
3156,transit_server_type_11
14994,transit_server_type_11
6749,transit_server_type_11
4300,transit_server_type_11
7624,transit_server_type_34
7624,transit_server_type_35
3974,transit_server_type_34
3974,transit_server_type_35
1351,transit_server_type_34
1351,transit_server_type_35
9485,transit_server_type_34
13841,transit_server_type_34
13841,transit_server_type_35
17730,transit_server_type_34
17730,transit_server_type_35
3451,transit_server_type_34
1789,transit_server_type_35
1789,transit_server_type_34
12373,transit_server_type_11
9276,transit_server_type_11
6418,transit_server_type_11
15844,transit_server_type_11
14903,transit_server_type_20
6218,transit_server_type_11
8662,transit_server_type_11
2842,transit_server_type_20
16558,transit_server_type_11
2499,transit_server_type_11
5839,transit_server_type_11
1601,transit_server_type_11
6416,transit_server_type_11
5272,transit_server_type_11
11395,transit_server_type_11
6644,transit_server_type_11
13239,transit_server_type_11
7912,transit_server_type_11
883,transit_server_type_11
4460,transit_server_type_11
8134,transit_server_type_11
3726,transit_server_type_11
9647,transit_server_type_11
1481,transit_server_type_11
12651,transit_server_type_11
14467,transit_server_type_11
13883,transit_server_type_11
11694,transit_server_type_11
6450,transit_server_type_11
9885,transit_server_type_20
9885,transit_server_type_11
16982,transit_server_type_11
816,transit_server_type_11
18544,transit_server_type_11
7476,transit_server_type_11
16998,transit_server_type_11
3234,transit_server_type_11
550,transit_server_type_11
7951,transit_server_type_11
12236,transit_server_type_11
3824,transit_server_type_11
7319,transit_server_type_11
242,transit_server_type_11
14552,transit_server_type_11
4618,transit_server_type_11
17659,transit_server_type_11
1053,transit_server_type_11
12082,transit_server_type_11
12284,transit_server_type_11
12886,transit_server_type_11
3164,transit_server_type_11
7645,transit_server_type_11
13432,transit_server_type_11
16455,transit_server_type_11
6300,transit_server_type_11
12668,transit_server_type_11
5853,transit_server_type_11
13531,transit_server_type_11
11531,transit_server_type_11
15962,transit_server_type_11
11194,transit_server_type_11
13461,transit_server_type_11
2223,transit_server_type_11
18197,transit_server_type_11
4532,transit_server_type_11
2280,transit_server_type_11
10377,transit_server_type_11
14909,transit_server_type_11
10988,transit_server_type_11
8765,transit_server_type_11
10535,transit_server_type_11
17650,transit_server_type_11
14443,transit_server_type_11
7420,transit_server_type_20
2505,transit_server_type_11
8567,transit_server_type_11
3130,transit_server_type_11
7148,transit_server_type_11
1225,transit_server_type_11
8116,transit_server_type_11
