id,outage_type
3668,outage_type_2
14178,outage_type_1
9031,outage_type_1
13911,outage_type_2
2481,outage_type_1
15157,outage_type_1
13903,outage_type_1
13811,outage_type_1
8202,outage_type_1
13443,outage_type_2
14825,outage_type_1
7654,outage_type_1
776,outage_type_2
5754,outage_type_2
15122,outage_type_1
15940,outage_type_2
17946,outage_type_2
7054,outage_type_1
3135,outage_type_1
7433,outage_type_1
7007,outage_type_1
3148,outage_type_2
9946,outage_type_1
4889,outage_type_2
18216,outage_type_1
3907,outage_type_2
5338,outage_type_1
568,outage_type_1
11032,outage_type_1
5100,outage_type_1
4165,outage_type_2
10633,outage_type_4
1858,outage_type_1
10171,outage_type_1
3054,outage_type_1
295,outage_type_1
2093,outage_type_1
6414,outage_type_1
13111,outage_type_1
5967,outage_type_1
10364,outage_type_2
14108,outage_type_2
8364,outage_type_2
10456,outage_type_2
15672,outage_type_2
13667,outage_type_2
7589,outage_type_1
1169,outage_type_1
18482,outage_type_2
2157,outage_type_1
11132,outage_type_2
1366,outage_type_1
15817,outage_type_1
8533,outage_type_2
17113,outage_type_2
7579,outage_type_1
8066,outage_type_1
6794,outage_type_1
3674,outage_type_1
15969,outage_type_1
18223,outage_type_2
1674,outage_type_4
11586,outage_type_4
10646,outage_type_4
13190,outage_type_4
8094,outage_type_4
2895,outage_type_1
15633,outage_type_2
17410,outage_type_1
8838,outage_type_1
6897,outage_type_1
15272,outage_type_1
17964,outage_type_1
690,outage_type_1
3930,outage_type_1
741,outage_type_1
16292,outage_type_1
8425,outage_type_2
3616,outage_type_1
711,outage_type_1
1189,outage_type_2
2058,outage_type_4
4706,outage_type_2
8782,outage_type_2
15153,outage_type_2
15869,outage_type_1
18107,outage_type_2
12522,outage_type_2
9624,outage_type_1
7540,outage_type_2
8920,outage_type_2
12128,outage_type_2
7905,outage_type_1
9834,outage_type_1
3995,outage_type_1
14247,outage_type_1
4583,outage_type_2
13819,outage_type_2
4100,outage_type_1
15256,outage_type_1
11263,outage_type_2
6469,outage_type_1
11031,outage_type_2
10928,outage_type_1
14704,outage_type_1
12842,outage_type_2
18135,outage_type_1
16760,outage_type_1
467,outage_type_1
5431,outage_type_1
15642,outage_type_1
12065,outage_type_1
5507,outage_type_2
9184,outage_type_1
14881,outage_type_2
13209,outage_type_2
119,outage_type_2
15030,outage_type_1
6358,outage_type_1
4021,outage_type_1
14145,outage_type_2
17026,outage_type_2
5866,outage_type_2
5788,outage_type_2
16426,outage_type_2
7015,outage_type_1
3137,outage_type_1
10386,outage_type_2
6240,outage_type_1
7123,outage_type_2
18429,outage_type_2
15836,outage_type_1
1018,outage_type_2
2465,outage_type_1
10410,outage_type_1
5769,outage_type_2
17143,outage_type_2
14933,outage_type_2
18368,outage_type_1
8789,outage_type_1
16314,outage_type_1
15284,outage_type_1
340,outage_type_1
2577,outage_type_1
12761,outage_type_1
16544,outage_type_1
3869,outage_type_2
8082,outage_type_1
14151,outage_type_1
14217,outage_type_1
8057,outage_type_1
5975,outage_type_1
6934,outage_type_2
2290,outage_type_2
3553,outage_type_2
11107,outage_type_1
15197,outage_type_2
7871,outage_type_1
12748,outage_type_2
7128,outage_type_1
1822,outage_type_1
12198,outage_type_1
1530,outage_type_2
12784,outage_type_1
16277,outage_type_2
11237,outage_type_2
8511,outage_type_2
9360,outage_type_2
4402,outage_type_1
1496,outage_type_1
16672,outage_type_2
6440,outage_type_1
12808,outage_type_2
15369,outage_type_2
8403,outage_type_2
10185,outage_type_1
12055,outage_type_2
13808,outage_type_2
6265,outage_type_2
11221,outage_type_1
13896,outage_type_1
605,outage_type_2
3894,outage_type_1
13590,outage_type_1
17954,outage_type_1
8608,outage_type_1
1894,outage_type_2
12523,outage_type_1
6388,outage_type_1
15854,outage_type_2
13176,outage_type_2
10501,outage_type_2
16845,outage_type_1
15897,outage_type_1
261,outage_type_1
17068,outage_type_2
4061,outage_type_1
8846,outage_type_2
5531,outage_type_2
18324,outage_type_2
6020,outage_type_1
4699,outage_type_1
16302,outage_type_1
17308,outage_type_1
4164,outage_type_1
12232,outage_type_1
17103,outage_type_1
10390,outage_type_1
3370,outage_type_1
693,outage_type_1
9133,outage_type_1
12862,outage_type_2
13404,outage_type_1
6262,outage_type_1
3737,outage_type_1
14157,outage_type_1
2036,outage_type_1
1444,outage_type_1
16876,outage_type_2
11385,outage_type_1
6241,outage_type_1
17195,outage_type_1
3402,outage_type_1
7163,outage_type_1
13799,outage_type_1
14652,outage_type_1
8882,outage_type_1
17298,outage_type_2
18174,outage_type_1
2785,outage_type_1
16390,outage_type_2
10841,outage_type_1
2756,outage_type_1
3687,outage_type_1
13586,outage_type_2
14207,outage_type_1
2896,outage_type_2
8368,outage_type_2
1762,outage_type_1
13873,outage_type_1
10219,outage_type_2
2574,outage_type_1
10832,outage_type_1
9240,outage_type_1
4653,outage_type_1
921,outage_type_1
8682,outage_type_1
17396,outage_type_2
16135,outage_type_1
11029,outage_type_2
5901,outage_type_1
16462,outage_type_1
9162,outage_type_1
1848,outage_type_1
16430,outage_type_1
2509,outage_type_1
12689,outage_type_2
7618,outage_type_2
7532,outage_type_1
793,outage_type_1
2026,outage_type_2
17202,outage_type_1
13850,outage_type_1
6950,outage_type_1
3953,outage_type_1
18192,outage_type_1
17799,outage_type_1
8149,outage_type_2
12934,outage_type_1
18221,outage_type_2
12245,outage_type_1
13946,outage_type_1
8738,outage_type_4
3319,outage_type_1
16783,outage_type_2
5874,outage_type_1
3691,outage_type_1
1076,outage_type_1
6344,outage_type_2
8401,outage_type_1
10133,outage_type_1
365,outage_type_2
17828,outage_type_2
6620,outage_type_2
12297,outage_type_1
6775,outage_type_1
17064,outage_type_1
18008,outage_type_2
15029,outage_type_2
1356,outage_type_2
9546,outage_type_1
10231,outage_type_2
3935,outage_type_2
2885,outage_type_1
2055,outage_type_1
12150,outage_type_1
13629,outage_type_1
2973,outage_type_1
3409,outage_type_1
6068,outage_type_1
2202,outage_type_1
3165,outage_type_1
12344,outage_type_1
6422,outage_type_1
10603,outage_type_1
5253,outage_type_1
6533,outage_type_1
8004,outage_type_1
6034,outage_type_1
11116,outage_type_1
13094,outage_type_1
446,outage_type_1
15743,outage_type_1
12172,outage_type_1
4968,outage_type_1
18334,outage_type_1
13159,outage_type_4
16530,outage_type_1
16032,outage_type_1
2691,outage_type_1
8858,outage_type_1
2638,outage_type_1
7179,outage_type_1
17894,outage_type_2
16344,outage_type_1
3807,outage_type_1
6646,outage_type_2
10193,outage_type_1
8512,outage_type_1
6553,outage_type_1
15679,outage_type_1
14852,outage_type_1
18068,outage_type_1
13966,outage_type_4
12457,outage_type_4
3149,outage_type_2
5843,outage_type_2
17403,outage_type_4
14845,outage_type_1
14086,outage_type_2
5449,outage_type_4
10875,outage_type_2
10271,outage_type_1
15503,outage_type_1
10580,outage_type_2
3659,outage_type_2
791,outage_type_2
825,outage_type_4
3683,outage_type_2
96,outage_type_2
12388,outage_type_1
5850,outage_type_2
7754,outage_type_1
11620,outage_type_2
18126,outage_type_2
9050,outage_type_1
17338,outage_type_2
13514,outage_type_1
12863,outage_type_1
17311,outage_type_2
12961,outage_type_1
219,outage_type_2
5303,outage_type_2
6607,outage_type_2
790,outage_type_2
9864,outage_type_2
5684,outage_type_2
5002,outage_type_1
17982,outage_type_2
16145,outage_type_2
174,outage_type_1
12091,outage_type_2
13998,outage_type_2
5114,outage_type_2
10582,outage_type_1
16786,outage_type_2
8529,outage_type_2
2984,outage_type_1
15134,outage_type_1
4878,outage_type_2
18297,outage_type_2
6224,outage_type_2
2072,outage_type_2
1569,outage_type_1
8506,outage_type_2
17265,outage_type_2
2448,outage_type_2
3734,outage_type_1
14984,outage_type_2
10345,outage_type_1
8358,outage_type_2
6348,outage_type_2
7000,outage_type_2
4068,outage_type_2
3189,outage_type_2
12893,outage_type_2
16820,outage_type_2
12192,outage_type_2
16330,outage_type_2
10739,outage_type_2
2221,outage_type_2
13715,outage_type_2
7533,outage_type_2
15470,outage_type_2
8279,outage_type_2
2324,outage_type_2
2685,outage_type_2
13501,outage_type_1
6377,outage_type_2
1962,outage_type_1
5133,outage_type_2
6519,outage_type_2
2832,outage_type_2
6109,outage_type_2
17588,outage_type_1
8288,outage_type_2
566,outage_type_2
7239,outage_type_1
7432,outage_type_1
16806,outage_type_2
11364,outage_type_1
10159,outage_type_1
16051,outage_type_2
9033,outage_type_1
11371,outage_type_2
12244,outage_type_2
7311,outage_type_1
7797,outage_type_2
12360,outage_type_4
9626,outage_type_1
6957,outage_type_2
10197,outage_type_1
4887,outage_type_1
2405,outage_type_1
15556,outage_type_1
15138,outage_type_1
5867,outage_type_1
6891,outage_type_1
6867,outage_type_1
4919,outage_type_1
10901,outage_type_2
1770,outage_type_1
1459,outage_type_1
8908,outage_type_1
15402,outage_type_2
16181,outage_type_1
4670,outage_type_1
3536,outage_type_1
1555,outage_type_1
14885,outage_type_2
10494,outage_type_1
510,outage_type_2
13949,outage_type_1
17748,outage_type_1
1649,outage_type_4
5806,outage_type_1
7665,outage_type_4
13400,outage_type_1
9483,outage_type_1
15297,outage_type_1
10394,outage_type_1
15024,outage_type_1
9570,outage_type_2
169,outage_type_4
926,outage_type_1
14060,outage_type_4
11375,outage_type_1
4170,outage_type_1
6591,outage_type_1
8419,outage_type_2
16837,outage_type_1
13732,outage_type_2
17366,outage_type_1
8684,outage_type_1
11058,outage_type_1
4386,outage_type_1
2930,outage_type_1
13218,outage_type_1
6347,outage_type_1
6741,outage_type_1
4899,outage_type_1
9361,outage_type_1
6549,outage_type_2
15575,outage_type_2
4082,outage_type_2
2599,outage_type_2
9271,outage_type_1
14708,outage_type_1
17509,outage_type_1
15222,outage_type_2
18177,outage_type_2
3085,outage_type_1
8885,outage_type_4
4469,outage_type_2
16546,outage_type_1
2712,outage_type_1
12861,outage_type_1
10727,outage_type_2
2085,outage_type_1
3937,outage_type_1
5333,outage_type_1
16714,outage_type_1
760,outage_type_1
7653,outage_type_1
13494,outage_type_1
12997,outage_type_1
1193,outage_type_1
13860,outage_type_1
7977,outage_type_1
2268,outage_type_1
15945,outage_type_4
7494,outage_type_2
2587,outage_type_1
12593,outage_type_1
18314,outage_type_1
3129,outage_type_1
2515,outage_type_1
8561,outage_type_2
14948,outage_type_1
3695,outage_type_1
8945,outage_type_1
11102,outage_type_4
18475,outage_type_1
632,outage_type_1
12453,outage_type_1
7377,outage_type_1
16654,outage_type_1
2375,outage_type_1
5717,outage_type_1
16733,outage_type_1
7639,outage_type_1
2476,outage_type_2
2837,outage_type_2
12472,outage_type_1
13836,outage_type_2
3374,outage_type_2
4833,outage_type_2
9899,outage_type_2
13973,outage_type_2
723,outage_type_1
17158,outage_type_2
4288,outage_type_1
1602,outage_type_1
13496,outage_type_2
16744,outage_type_2
8859,outage_type_2
565,outage_type_1
157,outage_type_1
9245,outage_type_1
10146,outage_type_1
6230,outage_type_2
10607,outage_type_1
18534,outage_type_1
5019,outage_type_1
18139,outage_type_1
10950,outage_type_1
2483,outage_type_2
13184,outage_type_1
8207,outage_type_1
16782,outage_type_2
2424,outage_type_2
9290,outage_type_2
6816,outage_type_1
1133,outage_type_1
2021,outage_type_1
9023,outage_type_2
7144,outage_type_1
3556,outage_type_1
14806,outage_type_1
5339,outage_type_1
3759,outage_type_1
3840,outage_type_2
57,outage_type_1
1756,outage_type_2
9733,outage_type_1
14735,outage_type_1
8604,outage_type_2
1912,outage_type_2
6819,outage_type_2
12720,outage_type_1
1313,outage_type_2
7940,outage_type_2
10466,outage_type_2
10867,outage_type_1
17887,outage_type_2
2440,outage_type_2
5989,outage_type_1
3784,outage_type_2
5457,outage_type_2
14603,outage_type_2
15867,outage_type_2
4216,outage_type_2
10455,outage_type_2
9979,outage_type_1
18053,outage_type_1
593,outage_type_2
8514,outage_type_2
1206,outage_type_2
828,outage_type_2
3367,outage_type_2
15088,outage_type_2
5732,outage_type_2
8497,outage_type_2
9382,outage_type_2
9208,outage_type_2
11337,outage_type_2
14577,outage_type_2
5701,outage_type_1
5634,outage_type_2
17384,outage_type_2
9642,outage_type_2
4118,outage_type_2
8350,outage_type_2
16306,outage_type_2
16505,outage_type_2
11659,outage_type_2
8936,outage_type_2
6513,outage_type_2
3430,outage_type_2
15622,outage_type_2
16452,outage_type_2
11199,outage_type_2
10170,outage_type_2
6480,outage_type_2
14020,outage_type_2
14680,outage_type_2
478,outage_type_2
15233,outage_type_2
6602,outage_type_2
17325,outage_type_2
14692,outage_type_2
2103,outage_type_2
5652,outage_type_2
1866,outage_type_2
17683,outage_type_2
12251,outage_type_2
5723,outage_type_2
2373,outage_type_2
14370,outage_type_2
16255,outage_type_2
17523,outage_type_2
14574,outage_type_1
11497,outage_type_2
17543,outage_type_2
13780,outage_type_2
10547,outage_type_2
10272,outage_type_2
1590,outage_type_2
5893,outage_type_2
6074,outage_type_2
11865,outage_type_1
5041,outage_type_1
14242,outage_type_1
16102,outage_type_1
8128,outage_type_2
9839,outage_type_1
2252,outage_type_1
11681,outage_type_1
13322,outage_type_2
4049,outage_type_1
10077,outage_type_2
17632,outage_type_2
1631,outage_type_1
2205,outage_type_2
6092,outage_type_2
5953,outage_type_1
12837,outage_type_1
14135,outage_type_1
1799,outage_type_2
1391,outage_type_1
9557,outage_type_2
5802,outage_type_1
15730,outage_type_2
13657,outage_type_1
6190,outage_type_2
14723,outage_type_1
1034,outage_type_2
175,outage_type_1
2154,outage_type_1
12352,outage_type_1
7804,outage_type_1
7596,outage_type_1
17693,outage_type_1
848,outage_type_1
9459,outage_type_2
11438,outage_type_1
5973,outage_type_2
969,outage_type_1
18279,outage_type_1
9802,outage_type_1
10958,outage_type_1
17657,outage_type_1
13664,outage_type_1
10383,outage_type_2
4067,outage_type_1
1538,outage_type_4
17294,outage_type_2
8204,outage_type_1
7970,outage_type_1
18349,outage_type_1
7357,outage_type_4
141,outage_type_2
12612,outage_type_2
8953,outage_type_2
8460,outage_type_1
12359,outage_type_2
10999,outage_type_4
6141,outage_type_2
2359,outage_type_1
10982,outage_type_2
14602,outage_type_1
5999,outage_type_1
17136,outage_type_1
18144,outage_type_1
3568,outage_type_1
412,outage_type_1
13148,outage_type_1
9329,outage_type_1
16060,outage_type_1
307,outage_type_1
13047,outage_type_2
12102,outage_type_2
15756,outage_type_2
10812,outage_type_1
5541,outage_type_1
12377,outage_type_1
17225,outage_type_1
1709,outage_type_1
602,outage_type_2
18353,outage_type_1
10480,outage_type_1
4619,outage_type_1
1362,outage_type_1
6287,outage_type_1
16853,outage_type_1
9186,outage_type_1
7907,outage_type_2
17320,outage_type_2
10120,outage_type_1
11969,outage_type_1
11019,outage_type_1
746,outage_type_1
11134,outage_type_1
18093,outage_type_1
17941,outage_type_1
13972,outage_type_2
1816,outage_type_1
13919,outage_type_2
858,outage_type_1
7108,outage_type_1
1884,outage_type_1
7811,outage_type_1
15298,outage_type_1
15787,outage_type_1
3477,outage_type_1
8863,outage_type_1
1540,outage_type_1
10671,outage_type_1
13665,outage_type_1
10670,outage_type_4
3670,outage_type_1
7180,outage_type_1
13615,outage_type_1
9505,outage_type_1
12131,outage_type_1
13155,outage_type_1
17221,outage_type_1
11489,outage_type_1
13872,outage_type_2
3799,outage_type_4
1054,outage_type_1
18274,outage_type_2
3797,outage_type_1
10594,outage_type_1
10865,outage_type_4
13228,outage_type_1
1622,outage_type_1
133,outage_type_1
14414,outage_type_1
15062,outage_type_1
2208,outage_type_2
2903,outage_type_2
16551,outage_type_1
3871,outage_type_1
15830,outage_type_2
1782,outage_type_2
5285,outage_type_1
13203,outage_type_2
17122,outage_type_2
5871,outage_type_1
18276,outage_type_2
1781,outage_type_2
15491,outage_type_2
7594,outage_type_2
11397,outage_type_2
8637,outage_type_2
3134,outage_type_1
2998,outage_type_2
7469,outage_type_2
15707,outage_type_2
12322,outage_type_2
3425,outage_type_2
18410,outage_type_2
9528,outage_type_2
5444,outage_type_2
11410,outage_type_2
17447,outage_type_2
8302,outage_type_2
16716,outage_type_1
17314,outage_type_2
1072,outage_type_2
4209,outage_type_2
93,outage_type_2
15986,outage_type_2
16020,outage_type_2
12108,outage_type_2
12609,outage_type_2
8776,outage_type_2
16340,outage_type_2
14583,outage_type_2
10253,outage_type_2
296,outage_type_2
8495,outage_type_2
15857,outage_type_2
12710,outage_type_1
12101,outage_type_2
15616,outage_type_2
14111,outage_type_2
2484,outage_type_2
5007,outage_type_1
12542,outage_type_2
7334,outage_type_2
6863,outage_type_2
17443,outage_type_2
4797,outage_type_2
2811,outage_type_2
1893,outage_type_2
12363,outage_type_2
9765,outage_type_2
6294,outage_type_2
8878,outage_type_2
8762,outage_type_2
8978,outage_type_1
7826,outage_type_2
18384,outage_type_2
6688,outage_type_2
5453,outage_type_2
4881,outage_type_2
947,outage_type_2
9573,outage_type_2
12035,outage_type_2
17942,outage_type_2
170,outage_type_2
3886,outage_type_1
6951,outage_type_1
14141,outage_type_1
10127,outage_type_1
1015,outage_type_2
6389,outage_type_1
9197,outage_type_2
2531,outage_type_3
6570,outage_type_1
12520,outage_type_2
16929,outage_type_2
1694,outage_type_1
6384,outage_type_1
14792,outage_type_1
11684,outage_type_1
4732,outage_type_1
4055,outage_type_1
3035,outage_type_1
17125,outage_type_1
17032,outage_type_1
7339,outage_type_1
11909,outage_type_1
4509,outage_type_1
4998,outage_type_1
9482,outage_type_1
12261,outage_type_1
570,outage_type_1
13605,outage_type_2
9160,outage_type_1
15570,outage_type_1
7615,outage_type_1
7338,outage_type_1
5487,outage_type_1
17257,outage_type_1
7859,outage_type_1
2527,outage_type_2
8857,outage_type_1
17855,outage_type_1
6732,outage_type_1
14212,outage_type_1
17933,outage_type_2
4521,outage_type_2
2702,outage_type_2
17932,outage_type_1
5706,outage_type_1
5161,outage_type_1
8733,outage_type_1
202,outage_type_2
14911,outage_type_1
5076,outage_type_2
1195,outage_type_1
3360,outage_type_1
5064,outage_type_1
16687,outage_type_1
13904,outage_type_1
11524,outage_type_2
7195,outage_type_2
912,outage_type_1
7201,outage_type_2
7606,outage_type_1
