id,broadband_type
14197,broadband_type_8
13632,broadband_type_2
9981,broadband_type_8
3755,broadband_type_8
8990,broadband_type_8
160,broadband_type_8
15823,broadband_type_8
8240,broadband_type_8
13506,broadband_type_8
6462,broadband_type_2
6462,broadband_type_8
2219,broadband_type_8
13081,broadband_type_2
7423,broadband_type_8
7766,broadband_type_8
3988,broadband_type_8
2017,broadband_type_8
14425,broadband_type_8
1298,broadband_type_8
17829,broadband_type_8
948,broadband_type_8
2576,broadband_type_8
4791,broadband_type_8
11063,broadband_type_8
13470,broadband_type_2
12437,broadband_type_2
8903,broadband_type_2
12804,broadband_type_2
8910,broadband_type_2
12399,broadband_type_2
2397,broadband_type_8
2397,broadband_type_2
7057,broadband_type_2
17474,broadband_type_2
14781,broadband_type_2
11712,broadband_type_2
10512,broadband_type_2
5105,broadband_type_2
17671,broadband_type_2
3330,broadband_type_8
11914,broadband_type_8
15304,broadband_type_8
132,broadband_type_8
17156,broadband_type_8
6814,broadband_type_8
8577,broadband_type_8
3733,broadband_type_8
8680,broadband_type_8
9962,broadband_type_8
12361,broadband_type_8
3942,broadband_type_8
11236,broadband_type_8
12958,broadband_type_8
11539,broadband_type_8
1173,broadband_type_8
5325,broadband_type_8
17974,broadband_type_8
14534,broadband_type_8
18496,broadband_type_8
7568,broadband_type_8
5771,broadband_type_8
2654,broadband_type_8
9008,broadband_type_8
6666,broadband_type_8
10770,broadband_type_8
6744,broadband_type_8
10073,broadband_type_8
7203,broadband_type_8
13574,broadband_type_8
2706,broadband_type_8
9028,broadband_type_8
9378,broadband_type_8
2787,broadband_type_8
16787,broadband_type_8
5011,broadband_type_8
9579,broadband_type_8
1255,broadband_type_8
17727,broadband_type_8
4729,broadband_type_8
5247,broadband_type_8
12987,broadband_type_8
16192,broadband_type_8
17573,broadband_type_8
15788,broadband_type_8
5722,broadband_type_8
9078,broadband_type_8
12592,broadband_type_8
708,broadband_type_8
9603,broadband_type_8
9860,broadband_type_8
16480,broadband_type_8
18088,broadband_type_8
15001,broadband_type_8
16425,broadband_type_8
13320,broadband_type_8
2100,broadband_type_8
11320,broadband_type_8
477,broadband_type_8
15076,broadband_type_8
7910,broadband_type_8
13578,broadband_type_8
11316,broadband_type_8
1245,broadband_type_8
6028,broadband_type_8
18323,broadband_type_8
18005,broadband_type_8
17342,broadband_type_8
7269,broadband_type_8
17874,broadband_type_8
12872,broadband_type_8
5589,broadband_type_8
18528,broadband_type_8
9910,broadband_type_8
13005,broadband_type_8
1110,broadband_type_8
12442,broadband_type_8
9611,broadband_type_8
11875,broadband_type_8
14868,broadband_type_8
12353,broadband_type_8
4526,broadband_type_8
10721,broadband_type_8
8079,broadband_type_8
5030,broadband_type_8
9900,broadband_type_8
291,broadband_type_8
15017,broadband_type_8
582,broadband_type_8
15314,broadband_type_8
9277,broadband_type_8
9821,broadband_type_8
9922,broadband_type_8
12075,broadband_type_8
14408,broadband_type_8
6472,broadband_type_8
1344,broadband_type_8
6103,broadband_type_8
11404,broadband_type_8
12535,broadband_type_8
673,broadband_type_8
17948,broadband_type_8
8444,broadband_type_8
14255,broadband_type_8
12537,broadband_type_8
8404,broadband_type_8
11162,broadband_type_9
18081,broadband_type_8
11158,broadband_type_8
4032,broadband_type_8
4776,broadband_type_8
3454,broadband_type_8
9309,broadband_type_8
5880,broadband_type_8
8252,broadband_type_8
11708,broadband_type_8
6129,broadband_type_8
17135,broadband_type_8
39,broadband_type_8
13805,broadband_type_8
11781,broadband_type_8
5954,broadband_type_8
13093,broadband_type_8
11195,broadband_type_8
6188,broadband_type_8
1257,broadband_type_8
10829,broadband_type_8
14770,broadband_type_2
15162,broadband_type_2
13291,broadband_type_8
13291,broadband_type_6
10363,broadband_type_8
10363,broadband_type_6
6994,broadband_type_8
13301,broadband_type_8
13301,broadband_type_10
414,broadband_type_8
414,broadband_type_6
4011,broadband_type_4
4011,broadband_type_8
9520,broadband_type_8
9520,broadband_type_4
14578,broadband_type_6
17489,broadband_type_8
17489,broadband_type_4
3313,broadband_type_8
3313,broadband_type_6
5726,broadband_type_6
5726,broadband_type_8
5726,broadband_type_4
6166,broadband_type_6
6166,broadband_type_8
42,broadband_type_8
42,broadband_type_6
4323,broadband_type_6
4323,broadband_type_8
16335,broadband_type_6
6948,broadband_type_8
6948,broadband_type_6
9620,broadband_type_6
9620,broadband_type_8
9250,broadband_type_6
9250,broadband_type_8
526,broadband_type_6
526,broadband_type_8
18540,broadband_type_8
6072,broadband_type_8
3794,broadband_type_8
11153,broadband_type_8
15040,broadband_type_8
5705,broadband_type_8
15740,broadband_type_8
17193,broadband_type_8
6572,broadband_type_8
4490,broadband_type_8
4312,broadband_type_2
13931,broadband_type_8
10718,broadband_type_8
1363,broadband_type_8
6617,broadband_type_8
18200,broadband_type_8
15465,broadband_type_8
11911,broadband_type_8
1277,broadband_type_8
4215,broadband_type_8
2809,broadband_type_8
3707,broadband_type_8
6064,broadband_type_8
10038,broadband_type_8
1456,broadband_type_8
3775,broadband_type_8
14953,broadband_type_8
15445,broadband_type_8
8251,broadband_type_8
10506,broadband_type_8
7861,broadband_type_8
5460,broadband_type_8
15522,broadband_type_8
16499,broadband_type_8
11912,broadband_type_8
2645,broadband_type_8
13401,broadband_type_8
13864,broadband_type_8
15435,broadband_type_8
3002,broadband_type_8
17544,broadband_type_8
17674,broadband_type_8
5162,broadband_type_8
11204,broadband_type_8
15509,broadband_type_8
12789,broadband_type_8
14944,broadband_type_8
2863,broadband_type_8
16611,broadband_type_8
3614,broadband_type_8
5477,broadband_type_8
3668,broadband_type_8
14178,broadband_type_8
9031,broadband_type_8
13911,broadband_type_8
2481,broadband_type_8
15157,broadband_type_8
13903,broadband_type_8
13811,broadband_type_8
8202,broadband_type_8
13443,broadband_type_8
14825,broadband_type_8
7654,broadband_type_8
776,broadband_type_8
5754,broadband_type_8
15122,broadband_type_8
15940,broadband_type_8
17946,broadband_type_8
7054,broadband_type_8
3135,broadband_type_8
7433,broadband_type_8
7007,broadband_type_8
3148,broadband_type_8
9946,broadband_type_8
4889,broadband_type_2
18216,broadband_type_6
3907,broadband_type_8
5338,broadband_type_4
5338,broadband_type_8
5338,broadband_type_10
5338,broadband_type_6
568,broadband_type_8
568,broadband_type_6
568,broadband_type_10
11032,broadband_type_8
11032,broadband_type_6
5100,broadband_type_8
5100,broadband_type_6
4165,broadband_type_4
4165,broadband_type_8
10633,broadband_type_7
1858,broadband_type_8
1858,broadband_type_6
10171,broadband_type_6
10171,broadband_type_8
3054,broadband_type_4
3054,broadband_type_2
3054,broadband_type_8
3054,broadband_type_6
3054,broadband_type_7
295,broadband_type_6
2093,broadband_type_6
2093,broadband_type_8
6414,broadband_type_6
13111,broadband_type_6
5967,broadband_type_8
10364,broadband_type_8
14108,broadband_type_8
8364,broadband_type_8
10456,broadband_type_8
15672,broadband_type_8
13667,broadband_type_8
7589,broadband_type_8
1169,broadband_type_8
1169,broadband_type_6
18482,broadband_type_8
18482,broadband_type_7
2157,broadband_type_8
2157,broadband_type_7
2157,broadband_type_4
11132,broadband_type_8
1366,broadband_type_4
1366,broadband_type_8
15817,broadband_type_4
15817,broadband_type_8
8533,broadband_type_8
8533,broadband_type_7
17113,broadband_type_8
17113,broadband_type_7
7579,broadband_type_6
8066,broadband_type_6
8066,broadband_type_8
6794,broadband_type_8
6794,broadband_type_6
3674,broadband_type_8
3674,broadband_type_4
3674,broadband_type_6
15969,broadband_type_2
15969,broadband_type_4
15969,broadband_type_6
15969,broadband_type_7
15969,broadband_type_8
18223,broadband_type_8
18223,broadband_type_7
1674,broadband_type_7
1674,broadband_type_8
11586,broadband_type_8
11586,broadband_type_4
11586,broadband_type_7
10646,broadband_type_8
10646,broadband_type_7
13190,broadband_type_7
13190,broadband_type_8
8094,broadband_type_8
8094,broadband_type_7
2895,broadband_type_8
15633,broadband_type_8
17410,broadband_type_8
8838,broadband_type_8
6897,broadband_type_8
15272,broadband_type_2
17964,broadband_type_8
690,broadband_type_8
3930,broadband_type_8
741,broadband_type_8
16292,broadband_type_8
8425,broadband_type_8
3616,broadband_type_8
711,broadband_type_8
711,broadband_type_2
1189,broadband_type_8
2058,broadband_type_8
4706,broadband_type_8
8782,broadband_type_8
15153,broadband_type_8
15869,broadband_type_8
18107,broadband_type_8
12522,broadband_type_8
9624,broadband_type_8
7540,broadband_type_8
8920,broadband_type_8
12128,broadband_type_8
7905,broadband_type_8
9834,broadband_type_8
3995,broadband_type_8
14247,broadband_type_8
4583,broadband_type_8
13819,broadband_type_8
4100,broadband_type_8
15256,broadband_type_8
11263,broadband_type_8
6469,broadband_type_8
11031,broadband_type_8
10928,broadband_type_8
14704,broadband_type_8
12842,broadband_type_8
18135,broadband_type_8
16760,broadband_type_8
467,broadband_type_8
5431,broadband_type_8
15642,broadband_type_8
12065,broadband_type_8
5507,broadband_type_8
9184,broadband_type_8
14881,broadband_type_8
13209,broadband_type_8
119,broadband_type_8
15030,broadband_type_8
6358,broadband_type_8
6358,broadband_type_2
4021,broadband_type_8
14145,broadband_type_8
17026,broadband_type_8
5866,broadband_type_8
5788,broadband_type_8
16426,broadband_type_8
7015,broadband_type_8
3137,broadband_type_8
10386,broadband_type_8
6240,broadband_type_2
6240,broadband_type_8
7123,broadband_type_8
18429,broadband_type_8
15836,broadband_type_8
1018,broadband_type_8
2465,broadband_type_8
10410,broadband_type_8
10410,broadband_type_2
5769,broadband_type_8
17143,broadband_type_8
14933,broadband_type_8
18368,broadband_type_8
8789,broadband_type_8
16314,broadband_type_8
15284,broadband_type_8
340,broadband_type_8
2577,broadband_type_8
12761,broadband_type_8
16544,broadband_type_8
3869,broadband_type_8
8082,broadband_type_8
14151,broadband_type_8
14217,broadband_type_8
8057,broadband_type_8
5975,broadband_type_8
6934,broadband_type_8
2290,broadband_type_8
3553,broadband_type_8
11107,broadband_type_8
15197,broadband_type_8
7871,broadband_type_8
12748,broadband_type_8
7128,broadband_type_8
1822,broadband_type_8
12198,broadband_type_8
1530,broadband_type_8
12784,broadband_type_8
16277,broadband_type_8
11237,broadband_type_8
8511,broadband_type_8
9360,broadband_type_8
4402,broadband_type_8
1496,broadband_type_8
16672,broadband_type_8
6440,broadband_type_8
12808,broadband_type_8
15369,broadband_type_8
8403,broadband_type_8
10185,broadband_type_8
12055,broadband_type_8
13808,broadband_type_8
6265,broadband_type_8
11221,broadband_type_2
11221,broadband_type_8
13896,broadband_type_8
605,broadband_type_8
3894,broadband_type_2
3894,broadband_type_8
13590,broadband_type_8
13590,broadband_type_2
17954,broadband_type_8
17954,broadband_type_2
8608,broadband_type_2
8608,broadband_type_8
1894,broadband_type_8
12523,broadband_type_8
12523,broadband_type_2
6388,broadband_type_2
6388,broadband_type_8
15854,broadband_type_8
13176,broadband_type_8
10501,broadband_type_8
16845,broadband_type_8
15897,broadband_type_8
261,broadband_type_8
261,broadband_type_2
17068,broadband_type_2
17068,broadband_type_8
4061,broadband_type_2
4061,broadband_type_8
8846,broadband_type_8
5531,broadband_type_8
18324,broadband_type_8
6020,broadband_type_8
6020,broadband_type_2
4699,broadband_type_2
4699,broadband_type_8
16302,broadband_type_2
16302,broadband_type_8
17308,broadband_type_2
17308,broadband_type_8
4164,broadband_type_8
4164,broadband_type_2
12232,broadband_type_8
12232,broadband_type_2
17103,broadband_type_2
17103,broadband_type_8
10390,broadband_type_8
10390,broadband_type_2
3370,broadband_type_2
3370,broadband_type_8
693,broadband_type_2
693,broadband_type_8
9133,broadband_type_8
9133,broadband_type_2
12862,broadband_type_8
13404,broadband_type_2
13404,broadband_type_8
6262,broadband_type_2
6262,broadband_type_8
3737,broadband_type_8
3737,broadband_type_2
14157,broadband_type_2
14157,broadband_type_8
2036,broadband_type_8
2036,broadband_type_2
1444,broadband_type_8
16876,broadband_type_8
11385,broadband_type_2
11385,broadband_type_8
6241,broadband_type_8
6241,broadband_type_2
17195,broadband_type_8
17195,broadband_type_2
3402,broadband_type_2
3402,broadband_type_8
7163,broadband_type_8
7163,broadband_type_2
13799,broadband_type_2
13799,broadband_type_8
14652,broadband_type_8
14652,broadband_type_2
8882,broadband_type_2
8882,broadband_type_8
17298,broadband_type_8
18174,broadband_type_8
2785,broadband_type_8
16390,broadband_type_8
10841,broadband_type_8
2756,broadband_type_8
3687,broadband_type_8
13586,broadband_type_8
14207,broadband_type_8
2896,broadband_type_8
8368,broadband_type_8
1762,broadband_type_8
13873,broadband_type_8
10219,broadband_type_8
2574,broadband_type_8
10832,broadband_type_8
9240,broadband_type_8
4653,broadband_type_8
921,broadband_type_8
8682,broadband_type_8
17396,broadband_type_8
16135,broadband_type_8
11029,broadband_type_8
5901,broadband_type_2
16462,broadband_type_8
9162,broadband_type_8
1848,broadband_type_8
16430,broadband_type_8
2509,broadband_type_8
12689,broadband_type_8
7618,broadband_type_8
7532,broadband_type_8
793,broadband_type_8
2026,broadband_type_8
17202,broadband_type_8
13850,broadband_type_8
6950,broadband_type_8
3953,broadband_type_8
18192,broadband_type_8
17799,broadband_type_8
8149,broadband_type_8
12934,broadband_type_8
18221,broadband_type_8
12245,broadband_type_8
13946,broadband_type_8
8738,broadband_type_8
3319,broadband_type_8
16783,broadband_type_8
5874,broadband_type_8
3691,broadband_type_8
1076,broadband_type_8
6344,broadband_type_8
8401,broadband_type_2
10133,broadband_type_8
365,broadband_type_8
17828,broadband_type_8
6620,broadband_type_8
12297,broadband_type_8
6775,broadband_type_8
17064,broadband_type_8
18008,broadband_type_8
15029,broadband_type_8
1356,broadband_type_8
9546,broadband_type_8
10231,broadband_type_8
3935,broadband_type_8
2885,broadband_type_8
2055,broadband_type_10
2055,broadband_type_6
2055,broadband_type_8
12150,broadband_type_2
13629,broadband_type_2
2973,broadband_type_6
2973,broadband_type_4
2973,broadband_type_8
3409,broadband_type_10
3409,broadband_type_8
3409,broadband_type_6
6068,broadband_type_10
6068,broadband_type_8
6068,broadband_type_6
6068,broadband_type_4
2202,broadband_type_8
2202,broadband_type_6
2202,broadband_type_10
3165,broadband_type_6
3165,broadband_type_8
12344,broadband_type_6
6422,broadband_type_6
6422,broadband_type_8
10603,broadband_type_8
10603,broadband_type_6
5253,broadband_type_8
5253,broadband_type_6
6533,broadband_type_6
6533,broadband_type_8
8004,broadband_type_6
8004,broadband_type_4
8004,broadband_type_8
6034,broadband_type_6
11116,broadband_type_8
13094,broadband_type_6
446,broadband_type_6
446,broadband_type_8
15743,broadband_type_8
12172,broadband_type_2
4968,broadband_type_8
18334,broadband_type_8
13159,broadband_type_8
16530,broadband_type_8
16032,broadband_type_2
2691,broadband_type_8
8858,broadband_type_8
2638,broadband_type_2
7179,broadband_type_8
17894,broadband_type_8
16344,broadband_type_8
3807,broadband_type_8
6646,broadband_type_8
10193,broadband_type_8
8512,broadband_type_8
6553,broadband_type_2
15679,broadband_type_2
14852,broadband_type_2
18068,broadband_type_2
13966,broadband_type_2
12457,broadband_type_2
3149,broadband_type_8
3149,broadband_type_2
5843,broadband_type_2
17403,broadband_type_2
14845,broadband_type_2
14086,broadband_type_2
5449,broadband_type_2
10875,broadband_type_2
10271,broadband_type_8
15503,broadband_type_8
10580,broadband_type_8
3659,broadband_type_8
791,broadband_type_2
825,broadband_type_2
3683,broadband_type_8
96,broadband_type_8
12388,broadband_type_8
5850,broadband_type_8
7754,broadband_type_8
11620,broadband_type_8
18126,broadband_type_8
9050,broadband_type_8
17338,broadband_type_8
13514,broadband_type_8
12863,broadband_type_8
17311,broadband_type_8
12961,broadband_type_8
219,broadband_type_8
5303,broadband_type_8
6607,broadband_type_8
790,broadband_type_8
9864,broadband_type_8
5684,broadband_type_8
5002,broadband_type_8
17982,broadband_type_8
16145,broadband_type_8
174,broadband_type_8
12091,broadband_type_8
13998,broadband_type_8
5114,broadband_type_8
10582,broadband_type_8
16786,broadband_type_8
8529,broadband_type_8
2984,broadband_type_8
15134,broadband_type_8
4878,broadband_type_8
18297,broadband_type_8
